Name: 珠海, URL: http://113.86.204.95:9999/udp/239.77.0.155:5146, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV-13, URL: http://116.136.170.12/mgsp-tx.live.miguvideo.com/envivo_x/2018/SD/cctv13/2000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=, Date: 07-10-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-13, URL: http://58.248.112.229:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBeUi4Thb7vkXG9wotcNmK%2FSEqT0xBi9U3gvduQFenMFz&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714142684111&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515ea297dbe86391&FvSeid=88fe5578aef92c0e&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18126&Fsv_chan_hls_se_idx=54&Fsv_TBt=8467928&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-13-CQ&Fsv_CMSID=GD_CUCC, Date: 07-12-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-13, URL: http://58.248.112.229:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBeUi4Thb7vkXG9wotcNmK%2FSEqT0xBi9U3gvduQFenMFz&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714142684111&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515ea297dbe86391&FvSeid=88fe5578aef92c0e&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18126&Fsv_chan_hls_se_idx=54&Fsv_TBt=8467928&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-13-CQ&Fsv_CMSID=GD_CUCC, Date: 07-04-2024, Resolution: None, Response Time: inf ms
Name: CCTV-13, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8, Date: 07-13-2024, Resolution: None, Response Time: inf ms
Name: CCTV-13, URL: http://stream.smntv.cn/smtv1/sd/live.m3u8, Date: 07-05-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-13, URL: http://stream.smntv.cn/smtv1/playlist.m3u8, Date: 07-13-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-13, URL: https://node1.olelive.com:6443/live/CCTV13HD/hls.m3u8, Date: 07-13-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-13, URL: https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8, Date: 07-13-2024, Resolution: None, Response Time: inf ms
Name: CCTV-13, URL: http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel39/index.m3u8, Date: 06-25-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-13, URL: http://114.225.164.106:12999/hls/14/index.m3u8, Date: 06-19-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-13, URL: http://123.10.78.135:808/hls/13/index.m3u8, Date: 06-14-2024, Resolution: 720x576, Response Time: inf ms
Name: CCTV-13, URL: http://27.40.16.70:8114/GD_CUCC/G_CCTV-13-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace, Date: 06-11-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-13, URL: http://154.9.228.245:741/smt.php?id=cctv13, Date: 06-09-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-13, URL: http://171.8.171.40:8800/rtp/239.16.20.13:10130, Date: 06-08-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-13, URL: http://123.101.98.10:2000/rtp/239.16.20.13:10130, Date: 05-24-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-13, URL: http://tvbox.netsite.cc/proxy/547513505/547513505.m3u8, Date: 05-19-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-13, URL: http://14.155.230.71:8888/hls/9/index.m3u8, Date: 05-18-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-13, URL: http://222.138.119.220:808/hls/13/index.m3u8, Date: 05-11-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-13, URL: http://121.24.99.96:8090/hls/21/index.m3u8, Date: 05-10-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-13, URL: http://123.10.79.32:808/hls/13/index.m3u8, Date: 05-09-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-13, URL: http://loc.sportsontheweb.net/yfy.php?id=cctv13, Date: 05-08-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-13, URL: http://14.155.189.170:8888/hls/9/index.m3u8, Date: 05-07-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-13, URL: http://27.10.210.190:8009/udp/225.0.4.219:7980, Date: 05-04-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-13, URL: http://66.165.240.154:8080/live/jsydcctv13/hls.m3u8, Date: 05-03-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-4, URL: http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225610/index.m3u8, Date: 07-06-2024, Resolution: 1920x1080, Response Time: 1272 ms
Name: CCTV-4, URL: http://58.248.112.205:8006/GD_CUCC/G_CCTV-4-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBRab8%2B23dyjcWftcVGhPU%2BNGwbxMCOQz1LvVoHJF7Vi%2F, Date: 07-13-2024, Resolution: 1920x1080, Response Time: 1851 ms
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8, Date: 04-27-2024, Resolution: 1920x1080, Response Time: 14251 ms
Name: CCTV-4, URL: http://226953.tv.netsite.cc/proxy/488588922/488588922.m3u8, Date: 07-07-2024, Resolution: 1920x1080, Response Time: 14329 ms
Name: CCTV-4, URL: http://116.136.170.12/mgsp-tx.live.miguvideo.com/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=, Date: 07-04-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-4, URL: http://58.216.99.148:80/live2.rxip.sc96655.com/live/CCTV-4H265_4000.m3u8, Date: 07-07-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-4, URL: http://58.248.112.229:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBRab8%2B23dyjcWftcVGhPU%2BNGwbxMCOQz1LvVoHJF7Vi%2F&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714141890962&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515e9c65870a689b&FvSeid=88fe5578aeeccb46&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18136&Fsv_chan_hls_se_idx=59&Fsv_TBt=8467576&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-4-CQ&Fsv_CMSID=GD_CUCC, Date: 07-04-2024, Resolution: None, Response Time: inf ms
Name: CCTV-4, URL: http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel4/index.m3u8, Date: 06-22-2024, Resolution: 1024x576, Response Time: inf ms
Name: CCTV-4, URL: http://27.40.16.70:8114/GD_CUCC/G_CCTV-4-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace, Date: 06-10-2024, Resolution: None, Response Time: inf ms
Name: CCTV-4, URL: http://154.9.228.245:741/smt.php?id=cctv4, Date: 06-08-2024, Resolution: None, Response Time: inf ms
Name: CCTV-4, URL: http://tvbox.netsite.cc/proxy/2065759974/2065759974.m3u8, Date: 05-20-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-4, URL: http://112.46.85.60:8001/hls/4/index.m3u8, Date: 05-07-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-4, URL: http://111.225.93.18:33333/hls/4/index.m3u8, Date: 05-05-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-4, URL: http://loc.sportsontheweb.net/yfy.php?id=cctv4, Date: 05-05-2024, Resolution: None, Response Time: inf ms
Name: CCTV-4, URL: http://222.137.228.139:808/hls/4/index.m3u8, Date: 05-03-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-4, URL: http://66.165.240.154:8080/live/jsydcctv4/hls.m3u8, Date: 05-02-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-4, URL: http://154.yfvodcdn.com:8080/live/jsydcctv4/hls.m3u8, Date: 05-02-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-4, URL: http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225493/index.m3u8, Date: 04-22-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-4, URL: http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225610/index.m3u8, Date: 04-22-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-4, URL: http://121.235.191.182:12999/hls/4/index.m3u8, Date: 04-16-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-4, URL: http://39.135.135.50/wh7f454c46tw2037638644_-1228338163/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8, Date: 04-15-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-4, URL: http://113.205.185.28:8089/newlive/live/hls/5/live.m3u8, Date: 04-12-2024, Resolution: None, Response Time: inf ms
Name: CCTV-4, URL: http://110.72.75.180:808/hls/113/index.m3u8, Date: 03-23-2024, Resolution: None, Response Time: inf ms
Name: CCTV-4, URL: http://36.129.204.120:880/DX4.m3u8, Date: 03-20-2024, Resolution: None, Response Time: inf ms
Name: CCTV-4, URL: http://110.72.71.96:808/hls/113/index.m3u8, Date: 03-08-2024, Resolution: None, Response Time: inf ms
Name: CCTV-4, URL: http://110.72.70.55:808/hls/113/index.m3u8, Date: 03-08-2024, Resolution: None, Response Time: inf ms
Name: CCTV-4, URL: http://110.72.53.252:808/hls/113/index.m3u8, Date: 03-05-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: https://skype.serv00.net/itouch.php?id=gdxw, Date: 01-14-2024, Resolution: None, Response Time: 3270 ms
Name: 广东新闻, URL: http://gmxw.7766.org:808/hls/5/index.m3u8, Date: 11-06-2023, Resolution: None, Response Time: 4276 ms
Name: 广东新闻, URL: http://113.87.91.59:9090/live/GDXW/hls.m3u8, Date: 07-13-2024, Resolution: 1920x1080, Response Time: inf ms
Name: 广东新闻, URL: https://histar.zapi.us.kg/?id=gdxw, Date: 06-14-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://histar-proxy.isus.cc/gdxw, Date: 06-10-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://183.6.110.242:9901/hls/1051/index.m3u8, Date: 05-23-2024, Resolution: 1024x576, Response Time: inf ms
Name: 广东新闻, URL: http://121.13.165.104:8000/udp/239.77.0.4:5146, Date: 05-20-2024, Resolution: 720x576, Response Time: inf ms
Name: 广东新闻, URL: http://113.110.79.80:8090/hls/106/index.m3u8, Date: 05-02-2024, Resolution: 1920x1080, Response Time: inf ms
Name: 广东新闻, URL: http://php.jdshipin.com:8880/chudian.php?id=gdxw, Date: 03-27-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://ci.emdoor.tech:8080/touchtv.php?pk=1186, Date: 03-12-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://183.238.248.83:9000/udp/239.21.0.93:3712, Date: 03-08-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://58.63.66.241:8888/udp/239.77.0.4:5146, Date: 02-29-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://61.140.112.28:808/hls/113/index.m3u8, Date: 02-29-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://120.84.121.204:808/hls/124/index.m3u8, Date: 02-28-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://58.248.84.148:8888/newlive/live/hls/46/live.m3u8, Date: 02-26-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://113.101.119.52:808/hls/106/index.m3u8, Date: 02-16-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://lhq-cctv.8866.org:18181/tsfile/live/1023_1.m3u8, Date: 02-11-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://119.131.240.240:8089/hls/3/index.m3u8, Date: 01-30-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://ictv.91tv.top:9901/tsfile/live/1013_1.m3u8, Date: 01-23-2024, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://gxdl-lhs.8866.org:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0, Date: 12-26-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://183.237.231.139:9901/tsfile/live/1057_1.m3u8, Date: 12-21-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://116.11.158.91:8181/tsfile/live/1073_1.m3u8, Date: 12-18-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://hodos.ddns.net:8181/tsfile/live/1040_1.m3u8, Date: 12-16-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://113.100.193.10:9901/tsfile/live/1000_1.m3u8, Date: 11-23-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: https://php.17186.eu.org/gdtv/xwpd.m3u8, Date: 11-02-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://171.110.42.48:8181/tsfile/live/1073_1.m3u8, Date: 10-12-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=gdnews_1500, Date: 09-28-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=gdnews_1500&/PLTV/hls.smil.m3u8, Date: 09-27-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://61.143.45.150:9901/tsfile/live/0019_1.m3u8, Date: 09-18-2023, Resolution: None, Response Time: inf ms
Name: 广东新闻, URL: http://113.117.74.28:8081/hls/28/index.m3u8, Date: 09-17-2023, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://58.248.112.230:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBRtFGgShYCQQqFHAFhzmleoLMq0KIThiOUWH4ztNrd0k&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714142580867&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515ea1c95f2a805f&FvSeid=88fe5578aef792b7&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18127&Fsv_chan_hls_se_idx=54&Fsv_TBt=8466896&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-12-CQ&Fsv_CMSID=GD_CUCC, Date: 07-11-2024, Resolution: 1920x1080, Response Time: 626 ms
Name: CCTV-12, URL: http://58.248.112.230:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBRtFGgShYCQQqFHAFhzmleoLMq0KIThiOUWH4ztNrd0k&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714142580867&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515ea1c95f2a805f&FvSeid=88fe5578aef792b7&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18127&Fsv_chan_hls_se_idx=54&Fsv_TBt=8466896&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-12-CQ&Fsv_CMSID=GD_CUCC, Date: 07-12-2024, Resolution: 1920x1080, Response Time: 653 ms
Name: CCTV-12, URL: http://58.248.112.205:8006/GD_CUCC/G_CCTV-12-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBRtFGgShYCQQqFHAFhzmleoLMq0KIThiOUWH4ztNrd0k, Date: 07-04-2024, Resolution: None, Response Time: 1638 ms
Name: CCTV-12, URL: http://116.136.170.12/mgsp-tx.live.miguvideo.com/migu/kailu/20200324/cctv12hd/57/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=, Date: 07-07-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-12, URL: http://226953.tv.netsite.cc/proxy/479563435/479563435.m3u8, Date: 07-05-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-12, URL: http://58.216.99.148:80/live2.rxip.sc96655.com/live/CCTV-12H265_4000.m3u8, Date: 07-10-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-12, URL: http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel11/index.m3u8, Date: 06-11-2024, Resolution: 1024x576, Response Time: inf ms
Name: CCTV-12, URL: http://27.40.16.70:8114/GD_CUCC/G_CCTV-12-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace, Date: 06-10-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://154.9.228.245:741/smt.php?id=cctv12, Date: 06-08-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://tvbox.netsite.cc/proxy/1168098921/1168098921.m3u8, Date: 05-19-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-12, URL: http://loc.sportsontheweb.net/yfy.php?id=cctv12, Date: 05-08-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-12, URL: http://154.yfvodcdn.com:8080/live/jsydcctv12/hls.m3u8, Date: 04-24-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-12, URL: http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225605/index.m3u8, Date: 04-19-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-12, URL: http://66.165.240.154:8080/live/jsydcctv12/hls.m3u8, Date: 04-17-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-12, URL: http://113.205.185.28:8089/newlive/live/hls/13/live.m3u8, Date: 04-12-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://36.129.204.120:880/DX12.m3u8, Date: 03-19-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://110.72.87.253:808/hls/101/index.m3u8, Date: 03-07-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://escape.hw-cdn.gitv.tv/gitv_live/G_CCTV-12-HQ/G_CCTV-12-HQ.m3u8, Date: 03-04-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://bsdcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_CCTV-12-HQ/G_CCTV-12-HQ.m3u8, Date: 02-21-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://jinjiang.chongqing.moetv.sn-m.xyz:8089/newlive/live/hls/13/live.m3u8, Date: 01-31-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://222.89.19.83:808/hls/12/index.m3u8, Date: 01-21-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://60.205.114.16/ysp/cctv12.m3u8, Date: 01-19-2024, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://121.24.99.45:8090/hls/20/index.m3u8, Date: 12-31-2023, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://111.225.93.57:8800/hls/12/index.m3u8, Date: 12-31-2023, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://58.19.13.92:9901/tsfile/live/1011_1.m3u8, Date: 12-21-2023, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://110.183.27.48:808/hls/12/index.m3u8, Date: 12-17-2023, Resolution: None, Response Time: inf ms
Name: CCTV-12, URL: http://111.225.92.130:8800/hls/12/index.m3u8, Date: 12-10-2023, Resolution: None, Response Time: inf ms
Name: CCTV-3, URL: http://124.237.129.94:8000/rtp/239.254.201.152:7205, Date: 07-13-2024, Resolution: 1920x1080, Response Time: 888 ms
